id,type,dc\.identifier,broader,broaderTransitive,definition,inScheme,notation,note,prefLabel,semanticRelation,topConceptOf,seeAlso,narrower,narrowerTransitive,altLabel,hasTopConcept
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringmonstername,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringmonstername,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met monstername voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringmonstername,"Boring met monstername voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - (dis)continue monstername,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringpeilfilter,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringpeilfilter,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van peilfilters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringpeilfilter,"Boring met het plaatsen van peilfilters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - peilfilters,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringwaterspanningsmeter,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringwaterspanningsmeter,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van waterspanningsmeters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringwaterspanningsmeter,"Boring met het plaatsen van waterspanningsmeters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - waterspanningsmeters,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischonderzoek,null,null,Boring met als doel 'geotechnisch onderzoek' naar de fysische en mechanische eigenschappen en de stabiliteit van de ondergrond gerelateerd aan bouw- en infrastructuurwerken.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischonderzoek,Boring met als doel 'geotechnisch onderzoek' naar de fysische en mechanische eigenschappen en de stabiliteit van de ondergrond gerelateerd aan bouw- en infrastructuurwerken.,Geotechnische boring,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringanderinstrument|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringextensometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringgronddrukmeter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringinclinometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringmonstername|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringpeilfilter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringwaterspanningsmeter,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70341&woLang=nl&version=(versie%202025-04-17),https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringanderinstrument|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringextensometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringgronddrukmeter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringinclinometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringmonstername|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringpeilfilter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringwaterspanningsmeter,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringanderinstrument|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringextensometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringgronddrukmeter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringinclinometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringmonstername|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringpeilfilter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringwaterspanningsmeter,Geotechnisch onderzoek,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geothermie,null,null,"Boring met als doel 'geothermie' uitgevoerd voor ondiepe geothemische energie opslag in een boorgat (BEO, bodemlus, BTES) of voor koude-warmteopslag (KWO, WKO, ATES).",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geothermie,"Boring met als doel 'geothermie' uitgevoerd voor ondiepe geothemische energie opslag in een boorgat (BEO, bodemlus, BTES) of voor koude-warmteopslag (KWO, WKO, ATES).",Boring voor warmteopslag voor gebruik in (ondiepe) geothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkoudewarmteopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/thermischeenergieopslag,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkoudewarmteopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/thermischeenergieopslag,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkoudewarmteopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/thermischeenergieopslag,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzet,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondverzet,null,null,Boring uitgevoerd i.h.k.v. grondverzet regelgeving.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondverzet,Boring uitgevoerd i.h.k.v. grondverzet regelgeving.,Boring i.h.k.v. grondverzet,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzetpeilput,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzetpeilput,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzetpeilput,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzetpeilput,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondverzetpeilput,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzet,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzet,Boring i.h.k.v. grondverzet voor de aanleg van een peilput.	,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondverzetpeilput,Boring i.h.k.v. grondverzet voor de aanleg van een peilput.	,Boring i.h.k.v. grondverzet voor de aanleg van een peilput,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzet,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterherinfiltratiebodemsanering,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterherinfiltratiebodemsanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,Boring uitgevoerd voor herinfiltratie van opgepompt grondwater in een bodemsaneringsproject (BSP).,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterherinfiltratiebodemsanering,Boring uitgevoerd voor herinfiltratie van opgepompt grondwater in een bodemsaneringsproject (BSP).,Boring voor herinfiltratie van opgepompt grondwater (bodemsanering),https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwatermonitoring,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwatermonitoring,null,null,Boring met als doel 'grondwatermonitoring' uitgevoerd voor de monitoring van de kwaliteit en/of kwantiteit van het grondwater.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwatermonitoring,Boring met als doel 'grondwatermonitoring' uitgevoerd voor de monitoring van de kwaliteit en/of kwantiteit van het grondwater.,Boring voor het monitoren van grondwater,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilput|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputanalyses|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputinrichting,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilput|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputanalyses|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputinrichting,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilput|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputanalyses|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputinrichting,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwateronttrekkingbodemsanering,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwateronttrekkingbodemsanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,Boring uitgevoerd voor grondwateronttrekking inclusief drijflaagverwijdering in een bodemsaneringsproject (BSP).,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwateronttrekkingbodemsanering,Boring uitgevoerd voor grondwateronttrekking inclusief drijflaagverwijdering in een bodemsaneringsproject (BSP).,Boring voor grondwateronttrekking incl. drijflaagverwijdering (bodemsanering),https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinning,null,null,Boring met als doel 'grondwaterwinning' uitgevoerd voor winning van grondwater ten behoeve van watervoorziening.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinning,Boring met als doel 'grondwaterwinning' uitgevoerd voor winning van grondwater ten behoeve van watervoorziening.,Boring i.h.k.v. een grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningbedrijfsgebondentoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinninghuishoudtoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningopenbarewatervoorziening,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningbedrijfsgebondentoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinninghuishoudtoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningopenbarewatervoorziening,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningbedrijfsgebondentoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinninghuishoudtoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningopenbarewatervoorziening,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningbedrijfsgebondentoepassing,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinningbedrijfsgebondentoepassing,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,"Boring voor de aanleg van  grondwaterwinningsputten en grondwaterwinning  voor bedrijfsgebonden toepassingen. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinningbedrijfsgebondentoepassing,"Boring voor de aanleg van  grondwaterwinningsputten en grondwaterwinning  voor bedrijfsgebonden toepassingen. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring i.h.k.v. een grondwaterwinning voor bedrijfsgebonden toepassingen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70324&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinninghuishoudtoepassing,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinninghuishoudtoepassing,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,"Boring voor de aanleg van een grondwaterwinning tot maximaal 500 m³ per jaar, waarvan het water uitsluitend voor huishoudelijke doeleinden wordt gebruikt. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinninghuishoudtoepassing,"Boring voor de aanleg van een grondwaterwinning tot maximaal 500 m³ per jaar, waarvan het water uitsluitend voor huishoudelijke doeleinden wordt gebruikt. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring i.h.k.v. een grondwaterwinning voor huishoudelijke toepassingen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70324&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkoudewarmteopslag,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinningkoudewarmteopslag,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,"Boring voor de aanleg van grondwaterwinningsputten en grondwaterwinningen die gebruikt worden voor thermische energieopslag in watervoerende lagen (inclusief KWO: koude- en warmte opslag, WKO: warmte koude opslag, ATES: aquifer thermal energie storage) met inbegrip van terugpompingen.  De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinningkoudewarmteopslag,"Boring voor de aanleg van grondwaterwinningsputten en grondwaterwinningen die gebruikt worden voor thermische energieopslag in watervoerende lagen (inclusief KWO: koude- en warmte opslag, WKO: warmte koude opslag, ATES: aquifer thermal energie storage) met inbegrip van terugpompingen.  De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.","Boring voor koude-warmteopslag (KWO, WKO, ATES)",https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70341&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkunstmatigaanvullengrondwater,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinningkunstmatigaanvullengrondwater,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/infiltratie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/infiltratie,"Boring uitgevoerd voor de aanleg van putten voor het direct en kunstmatig aanvullen van grondwater. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinningkunstmatigaanvullengrondwater,"Boring uitgevoerd voor de aanleg van putten voor het direct en kunstmatig aanvullen van grondwater. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor het kunstmatig aanvullen van grondwater,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/infiltratie,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70337&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningondergrondsebeluchting,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinningondergrondsebeluchting,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,"oring voor de aanleg van grondwaterwinningsputten en grondwaterwinning met inbegrip van terugpompingen van belucht grondwater in dezelfde freatische watervoerende laag voor ondergrondse beluchting. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinningondergrondsebeluchting,"oring voor de aanleg van grondwaterwinningsputten en grondwaterwinning met inbegrip van terugpompingen van belucht grondwater in dezelfde freatische watervoerende laag voor ondergrondse beluchting. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring i.h.k.v. een grondwaterwinning met ondergrondse beluchting,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70324&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningopenbarewatervoorziening,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.grondwaterwinningopenbarewatervoorziening,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,"Boring voor de aanleg van grondwaterwinningsputten en grondwaterwinning voor de openbare watervoorziening. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,grondwaterwinningopenbarewatervoorziening,"Boring voor de aanleg van grondwaterwinningsputten en grondwaterwinning voor de openbare watervoorziening. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D2 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring i.h.k.v. een grondwaterwinning voor openbare watervoorziening,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70324&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.hydrogeologischonderzoek,null,null,"Boring met als doel 'hydrogeologisch onderzoek' uitgevoerd voor onderzoek naar grondwaterstroming, de chemische eigenschappen van grondwater, en transport van deeltjes, opgeloste stoffen en energie, evenals het management van het duurzame gebruik van grondwaterbronnen.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,hydrogeologischonderzoek,"Boring met als doel 'hydrogeologisch onderzoek' uitgevoerd voor onderzoek naar grondwaterstroming, de chemische eigenschappen van grondwater, en transport van deeltjes, opgeloste stoffen en energie, evenals het management van het duurzame gebruik van grondwaterbronnen.",Boring voor hydrogeologisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/pompproef|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendhydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/pompproef|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendhydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/pompproef|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendhydrogeologischonderzoek,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoekhistorisch,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.hydrogeologischonderzoekhistorisch,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,Boring voor ingave van historisch hydrogeologisch onderzoek.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,hydrogeologischonderzoekhistorisch,Boring voor ingave van historisch hydrogeologisch onderzoek.,Historische hydrogeologische boring,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
